tmdbId	count
17133	1
171337	1
17134	1
17135	1
171357	1
17136	1
171372	1
17139	1
1714	1
171427	1
171432	1
171446	1
171492	1
1715	1
17153	1
171540	1
17155	1
17156	1
17157	1
17158	1
17159	1
171594	1
1716	1
17165	1
17166	1
17168	1
17169	1
171698	1
1717	1
17170	1
17172	1
171738	1
17175	1
171771	1
171776	1
171795	1
1718	1
17180	1
17181	1
17182	1
171840	1
171846	1
17185	1
171857	1
171859	1
17186	1
17187	1
1719	1
17190	1
171908	1
171910	1
171961	1
171964	1
17198	1
171982	1
17199	1
172	1
1720	1
17200	1
172003	1
172004	1
172008	1
17202	1
17203	1
17204	1
17205	1
17207	1
17208	1
17209	1
1721	1
172120	1
172149	1
17216	1
17218	1
172198	1
1722	1
17221	1
172214	1
172226	1
1723	1
17234	1
17236	1
17238	1
172385	1
172391	1
1724	1
17240	1
172413	1
17245	1
17247	1
172474	1
172475	1
172499	1
1725	1
172533	1
172535	1
172538	1
172542	1
172545	1
17258	1
1726	1
17263	1
172631	1
17264	1
17266	1
1727	1
17274	1
17275	1
17277	1
17278	1
172782	1
172803	1
17281	1
17282	1
172828	1
172847	1
17285	1
172868	1
17287	1
172890	1
172897	1
1729	1
172908	1
172913	1
172923	1
17295	1
173	1
1730	1
17303	1
1731	1
17314	1
173151	1
173153	1
173168	1
17317	1
173171	1
173185	1
173192	1
1732	1
17320	1
173210	1
173288	1
173294	1
173299	1
173300	1
173301	1
17332	1
17334	1
173340	1
173341	1
17335	1
17336	1
17337	1
17339	1
1734	1
17343	1
173433	1
17345	1
173455	1
173456	1
17346	1
173465	1
173467	1
17347	1
173480	1
173484	1
173488	1
173491	1
173495	1
173497	1
1735	1
17350	1
17352	1
173580	1
17359	1
1736	1
17360	1
17362	1
173634	1
17365	1
17367	1
173672	1
173732	1
17375	1
17379	1
1738	1
17382	1
17386	1
173865	1
17388	1
173891	1
173893	1
173908	1
173912	1
173914	1
173938	1
173980	1
174	1
17402	1
17403	1
17409	1
174122	1
17414	1
174188	1
17421	1
17422	1
174309	1
17431	1
174311	1
174314	1
174316	1
174319	1
174321	1
174322	1
174323	1
174324	1
174325	1
174326	1
174334	1
174337	1
174343	1
174344	1
174348	1
17435	1
174352	1
174358	1
17436	1
174366	1
174372	1
174383	1
17439	1
17443	1
174442	1
17445	1
17447	1
17450	1
17455	1
17456	1
17457	1
174593	1
174594	1
174598	1
17460	1
17464	1
17465	1
17466	1
17467	1
174671	1
174675	1
174678	1
174682	1
174688	1
17470	1
17473	1
17474	1
174748	1
174762	1
174772	1
174773	1
17478	1
174784	1
174787	1
17479	1
174792	1
17481	1
17483	1
17485	1
174865	1
17487	1
174928	1
17494	1
174946	1
17495	1
174958	1
17496	1
174988	1
175	1
17501	1
175027	1
175035	1
175065	1
175245	1
175287	1
17529	1
175291	1
17532	1
175339	1
17538	1
17539	1
175503	1
175528	1
175541	1
175555	1
175574	1
175739	1
17577	1
175774	1
17578	1
17585	1
17589	1
17590	1
17591	1
17592	1
17595	1
175953	1
17599	1
176	1
17600	1
17602	1
17604	1
17605	1
17606	1
176068	1
176069	1
176079	1
176085	1
176088	1
17609	1
17610	1
17612	1
176124	1
17614	1
17618	1
176182	1
176216	1
17622	1
176238	1
176241	1
176273	1
17628	1
17629	1
176297	1
17631	1
17632	1
176339	1
17635	1
176389	1
17640	1
176403	1
17641	1
17642	1
17644	1
17645	1
17653	1
17654	1
176545	1
17657	1
17658	1
17660	1
17661	1
176627	1
17663	1
17664	1
17665	1
17667	1
176670	1
176720	1
17677	1
17680	1
17681	1
176810	1
17684	1
176841	1
17685	1
17687	1
17689	1
17691	1
17692	1
17696	1
176983	1
17699	1
177	1
1770	1
17700	1
17704	1
177047	1
17707	1
17708	1
17709	1
1771	1
17710	1
17711	1
177155	1
1772	1
177203	1
177221	1
177271	1
17728	1
17729	1
1773	1
17731	1
177335	1
17734	1
17736	1
1774	1
17740	1
17741	1
17744	1
17745	1
177494	1
1775	1
177522	1
177552	1
177566	1
177572	1
1776	1
17761	1
17768	1
177697	1
177699	1
1777	1
17770	1
177703	1
17771	1
17774	1
17775	1
1778	1
17780	1
177865	1
177888	1
1779	1
17790	1
177902	1
17792	1
17794	1
177945	1
17795	1
17796	1
178	1
17800	1
17801	1
17803	1
17804	1
17808	1
17809	1
1781	1
17810	1
17811	1
17813	1
17814	1
17818	1
17819	1
1782	1
17820	1
17821	1
17824	1
17825	1
17829	1
178290	1
1783	1
17831	1
17832	1
17834	1
17835	1
17836	1
178446	1
17845	1
178452	1
178469	1
1785	1
178535	1
178543	1
178587	1
1786	1
178603	1
178606	1
178675	1
1787	1
17870	1
178736	1
1788	1
17880	1
178806	1
178809	1
17882	1
17885	1
17886	1
17887	1
17889	1
1789	1
17893	1
17894	1
178946	1
17895	1
17897	1
17898	1
17899	1
179	1
17905	1
17906	1
179066	1
17907	1
17908	1
17909	1
1791	1
179109	1
17911	1
179111	1
17912	1
17914	1
179144	1
179146	1
17915	1
179150	1
179154	1
17917	1
179179	1
17918	1
17919	1
1792	1
17920	1
17921	1
179251	1
17926	1
179267	1
17927	1
179270	1
1793	1
17941	1
17949	1
179519	1
17952	1
179538	1
17956	1
17960	1
17961	1
17962	1
17963	1
17965	1
17966	1
179668	1
17971	1
17974	1
17978	1
17979	1
179798	1
179799	1
179812	1
179818	1
179822	1
179826	1
17984	1
17985	1
17988	1
17990	1
17991	1
17993	1
17994	1
17995	1
18	1
180	1
180016	1
18002	1
180048	1
180050	1
18009	1
18011	1
180147	1
180162	1
18019	1
1802	1
180252	1
18029	1
180296	1
180299	1
1803	1
18030	1
180305	1
18031	1
180314	1
180318	1
18032	1
18033	1
18034	1
18035	1
18038	1
180383	1
180399	1
18041	1
180420	1
18045	1
18046	1
18047	1
18050	1
18056	1
180576	1
18061	1
180635	1
18065	1
18069	1
1807	1
18070	1
180705	1
18072	1
18074	1
18079	1
1808	1
18080	1
180810	1
180856	1
18086	1
18088	1
18089	1
180894	1
1809	1
18093	1
18094	1
180948	1
18095	1
180951	1
180954	1
180960	1
180998	1
1810	1
181009	1
181083	1
1811	1
18111	1
18112	1
18113	1
18116	1
18117	1
18118	1
1812	1
18120	1
18122	1
18125	1
18126	1
18128	1
18129	1
1813	1
18133	1
181330	1
18143	1
181454	1
18146	1
18147	1
18148	1
1815	1
18150	1
18151	1
18153	1
181533	1
181537	1
18158	1
1816	1
18161	1
18162	1
181628	1
18164	1
181649	1
18165	1
18166	1
18167	1
18168	1
18169	1
1817	1
18172	1
18175	1
18176	1
18178	1
1818	1
18181	1
18183	1
18187	1
181876	1
181886	1
18189	1
1819	1
18190	1
18191	1
18192	1
18193	1
18196	1
18197	1
181999	1
182	1
18200	1
18202	1
18203	1
18205	1
18206	1
18208	1
18209	1
182097	1
182099	1
18212	1
182127	1
182129	1
18214	1
18215	1
18218	1
18220	1
18222	1
18224	1
182246	1
18228	1
18229	1
18231	1
18232	1
182349	1
18238	1
18239	1
1824	1
18240	1
18242	1
18248	1
182499	1
1825	1
18250	1
18252	1
182528	1
18254	1
18256	1
1826	1
18264	1
18269	1
18273	1
18274	1
182756	1
18276	1
18279	1
18281	1
18282	1
182827	1
18283	1
182848	1
18287	1
18289	1
1829	1
18290	1
18292	1
182972	1
18299	1
183	1
1830	1
18300	1
183011	1
183015	1
18302	1
18305	1
1831	1
183108	1
18311	1
183111	1
183113	1
183119	1
18312	1
183127	1
18316	1
18317	1
183171	1
183190	1
1832	1
18320	1
18323	1
183247	1
183252	1
183258	1
18329	1
1833	1
18331	1
18333	1
183386	1
1834	1
183412	1
183433	1
1835	1
18352	1
18355	1
18357	1
1836	1
18360	1
183654	1
183672	1
18374	1
18375	1
18381	1
183825	1
183836	1
18385	1
18387	1
183871	1
183894	1
18391	1
183910	1
18392	1
183932	1
18394	1
183946	1
18395	1
183955	1
183962	1
18398	1
184	1
1840	1
18402	1
184020	1
18404	1
18405	1
18406	1
184061	1
18408	1
184098	1
1841	1
18410	1
184125	1
18414	1
184149	1
18415	1
184155	1
18417	1
1842	1
18420	1
18421	1
18423	1
18425	1
18426	1
18428	1
1843	1
184314	1
184315	1
184322	1
184323	1
184345	1
184346	1
18435	1
184352	1
18437	1
18438	1
1844	1
18440	2
18442	1
18443	1
18444	1
18446	1
18449	1
1845	1
18450	1
184507	1
18451	1
184530	1
184578	1
1846	1
18462	1
18467	1
18468	1
1847	1
18472	1
184741	1
18475	1
18476	1
18477	1
184781	1
184795	1
18480	1
184802	1
184835	1
18484	1
184846	1
184866	1
18487	1
184885	1
18489	1
18491	1
18493	1
18495	1
18497	1
18498	1
18499	1
184992	1
185	1
1850	1
185008	1
18501	1
18502	1
18503	1
185057	1
18507	1
185078	1
18509	1
18510	1
18511	1
185110	1
18513	1
18514	1
185147	1
185156	1
185158	1
18516	1
18519	1
185191	1
185197	1
1852	1
18520	1
185207	1
185263	1
185267	1
18529	1
185292	1
1853	1
18530	1
18533	1
185341	1
18535	1
18538	1
18539	1
18543	1
185441	1
185444	1
185460	1
185465	1
18547	1
18548	1
18549	1
18550	1
18551	1
18553	1
185546	1
18555	1
185562	1
185567	1
185574	1
185579	1
18558	1
185591	1
185602	1
18561	1
18562	1
18569	1
1857	1
18570	1
185720	1
18573	1
1858	1
18585	1
18586	1
18587	1
18588	1
1859	1
18590	1
18591	1
185934	1
185949	1
18595	1
185987	1
186	1
18602	1
18603	1
18612	1
186129	1
18613	1
18614	1
18615	1
186161	1
18619	1
18620	1
18621	1
18624	1
18627	1
186279	1
18628	1
1863	1
18631	1
18632	1
18633	1
18634	1
18635	1
18639	1
186399	1
18642	1
18643	1
18644	1
18646	1
18647	1
18649	1
1865	1
18650	1
18651	1
18652	1
18658	1
18660	1
186606	1
186629	1
18665	1
18666	1
18670	1
186705	1
18671	1
18672	1
186729	1
18674	1
186755	1
18680	1
186809	1
18681	1
18683	1
186845	1
18690	1
18691	1
18692	1
186929	1
18693	1
186935	1
18694	1
18696	1
186971	1
186975	1
186976	1
18698	1
186988	1
186992	1
186997	1
187	1
1870	1
18701	1
187017	1
18702	1
187022	1
187028	1
18703	1
18704	1
18705	1
18706	1
1871	1
18710	1
18711	1
18712	1
18713	1
187156	1
1872	1
18721	1
18722	1
18724	1
18725	1
18727	1
18729	1
1873	1
18734	1
18735	1
18736	1
1874	1
187401	1
18741	1
187458	1
18747	1
1875	1
187541	1
18755	1
187569	1
18758	1
18759	1
187596	1
18760	1
18762	1
187628	1
18763	1
18764	1
18767	1
18770	1
18771	1
18773	1
18774	1
18775	1
18776	1
18777	1
1878	1
18780	1
18781	1
18783	1
18784	1
18785	1
187851	1
1879	1
18790	1
187927	1
187993	1
1880	1
18801	1
18803	1
18804	1
188044	1
188066	1
18809	1
188102	1
18815	1
188161	1
188166	1
18817	1
188180	1
1882	1
18820	1
188207	1
18823	1
18826	1
18828	1
1883	1
18835	1
18836	1
18837	1
188392	1
1884	1
18840	1
18841	1
18843	1
18846	1
188468	1
18848	1
1885	1
188505	1
18851	1
188524	1
188538	1
18856	1
18857	1
18858	1
188588	1
188589	1
188598	1
18862	1
18865	1
18867	1
18869	1
1887	1
18871	1
18872	1
188761	1
188765	1
1888	1
18882	1
188832	1
188839	1
18884	1
18885	1
188858	1
18886	1
18887	1
188870	1
18888	1
18889	1
18890	1
18892	1
18893	1
18894	1
18896	1
18897	1
18898	1
188984	1
18899	1
189	1
1890	1
18900	1
189005	1
18901	1
18902	1
18904	1
18905	1
189076	1
18908	1
1891	1
18910	1
18912	1
18913	1
189133	1
18916	1
18917	1
18919	1
189197	1
1892	1
18923	1
189242	1
18925	1
18926	1
18927	1
189277	1
18928	1
18929	1
1893	1
18930	1
18935	1
189359	1
189364	1
18937	1
18939	1
1894	1
18941	1
18943	1
18947	1
189472	1
18948	1
1895	1
1896	1
18966	1
18968	1
18971	1
18972	1
18973	1
18974	1
189747	1
18975	1
18976	1
18977	1
18978	1
18979	1
189803	1
18983	1
18984	1
18987	1
18988	1
18989	1
18990	1
18992	1
18993	1
18994	1
18995	1
18998	1
19	1
1900	1
190000	1
19004	1
1901	1
19014	1
190152	1
19016	1
190165	1
190167	1
19017	1
1902	1
19026	1
19029	1
1903	1
19034	1
190341	1
19035	1
190352	1
19039	1
1904	1
19042	1
190469	1
190474	1
19049	1
19050	1
19051	1
19052	1
19053	1
19058	1
19059	1
1906	1
19063	1
19064	1
19065	1
19067	1
1907	1
19072	1
19075	1
190754	1
19076	1
19079	1
1908	1
19082	1
19084	1
190847	1
19085	1
190859	1
19086	1
19087	1
190876	1
190880	1
1909	1
190906	1
19092	1
19094	1
190946	1
190955	1
19096	1
19099	1
19101	1
191024	1
19103	1
191037	1
19105	1
19106	1
191060	1
19108	1
19109	1
1911	1
191104	1
19112	1
191120	1
191121	1
19114	1
19116	1
19118	1
191186	1
19119	1
1912	1
19120	1
19123	1
191231	1
19124	1
19126	1
19128	1
191293	1
191294	1
1913	1
19133	1
19136	1
19137	1
19139	1
1914	1
19140	1
191402	1
19142	1
191421	1
19143	1
19147	1
191489	1
1915	1
19150	1
191502	1
191515	1
19152	1
19153	1
19154	1
19155	1
191550	1
19156	1
191566	1
19157	1
19158	1
191599	1
191600	1
191619	1
19164	1
19165	1
19166	1
19167	1
19169	1
1917	1
19170	1
19171	1
191714	1
191720	1
191726	1
19173	1
19174	1
19176	1
19178	1
1918	1
19181	1
19183	1
19184	1
19185	1
19186	1
19187	1
191874	1
1919	1
191903	1
19197	1
19199	1
192	1
1920	1
19200	1
19204	1
19205	1
19209	1
1921	1
192102	1
192126	1
19213	1
192132	1
192133	1
192134	1
192136	1
19214	1
192143	1
192145	1
192149	1
19215	1
192160	1
1922	1
19222	1
19223	1
1923	1
192345	1
19235	1
19236	1
192367	1
19237	1
192393	1
1924	1
19244	1
192538	1
19254	1
19255	1
192558	1
192577	1
19258	1
192588	1
19259	1
1926	1
192623	1
19265	1
19267	1
192675	1
192695	1
1927	1
19274	1
19275	1
19276	1
19277	1
192813	1
19286	1
19287	1
192936	1
192990	1
193	1
1930	1
19300	1
193040	1
19305	1
193065	1
1931	1
193103	1
19311	1
19316	1
19317	1
19318	1
193212	1
19322	1
193223	1
193229	1
19324	1
19325	1
19326	1
1933	1
19333	1
193346	1
193348	1
19336	1
19338	1
193380	1
1934	1
19341	1
193411	1
19344	1
19345	1
19348	1
19350	1
193523	1
19354	1
193547	1
19357	1
1936	1
19361	1
193610	1
193612	1
193613	1
19362	1
193638	1
193645	1
193650	1
19366	1
193661	1
1937	1
193704	1
19371	1
193722	1
193726	1
19375	1
193756	1
19378	1
19379	1
1938	1
19380	1
19381	1
19382	1
193827	1
19383	1
19384	1
193873	1
193878	1
193893	1
1939	1
193976	1
19398	1
194	1
1940	1
19400	1
19401	1
19403	1
19404	1
19405	1
194099	1
1941	1
194101	1
194113	1
194121	1
194126	1
19413	1
19414	1
19415	1
19416	1
194188	1
19419	1
1942	1
19422	1
19423	1
19425	1
19426	1
19429	1
19433	1
19434	1
194393	1
1944	1
194407	1
19444	1
19448	1
194498	1
1945	1
194509	1
194516	1
194537	1
19457	1
19458	1
1946	1
19460	1
19463	1
194662	1
194668	1
1947	1
194722	1
194736	1
1948	1
194817	1
19482	1
19483	1
19486	1
19489	1
1949	1
19490	1
19492	1
194931	1
19494	1
19495	1
195	1
1950	1
19501	1
195020	1
195022	1
195056	1
19506	1
195068	1
19507	1
19508	1
1951	1
19513	1
195186	1
195204	1
195269	1
19528	1
195311	1
195382	1
1954	1
19542	1
195423	1
19545	1
195450	1
1955	1
19551	1
195516	1
19552	1
195522	1
19554	1
19555	1
19556	1
195589	1
1956	1
195617	1
19562	1
195651	1
19566	1
19568	1
1957	1
19575	1
1958	1
19583	1
195833	1
195834	1
195841	1
19585	1
195862	1
19587	1
1959	1
19590	1
19592	1
19593	1
19594	1
19596	1
19597	1
196	1
19600	1
19601	1
196024	1
196027	1
19604	1
19606	1
1961	1
19610	1
19614	1
19616	1
19618	1
19621	1
19623	1
196235	1
196255	1
196280	1
19629	1
1963	1
196325	1
196328	1
196355	1
1964	1
19644	1
1965	1
19658	1
1966	1
19661	1
19662	1
19664	1
19665	1
19666	1
1967	1
19673	1
196738	1
196750	1
19676	1
1968	1
196802	1
196847	1
196859	1
196867	1
19688	1
1969	1
196940	1
19698	1
197	1
1970	1
19703	1
197033	1
197082	1
19713	1
19719	1
197239	1
19724	1
19727	1
19728	1
19731	1
19736	1
19738	1
19740	1
19742	1
197467	1
197481	1
197489	1
1975	1
19753	1
197537	1
197552	1
197562	1
197563	1
19757	1
197592	1
1976	1
19760	1
197602	1
197611	1
19762	1
197647	1
19765	1
197696	1
1977	1
197723	1
197726	1
197733	1
197752	1
197796	1
1978	1
1979	1
197919	1
197926	1
197936	1
19794	1
197950	1
19797	1
198	1
198001	1
19803	1
198062	1
19809	1
198130	1
198146	1
198171	1
198182	1
198184	1
198185	1
19819	1
198210	1
198225	1
19823	1
19827	1
198277	1
198287	1
19829	1
198306	1
198307	1
198308	1
198317	1
19833	1
198342	1
198365	1
19837	1
198375	1
198391	1
1984	1
19840	1
198436	1
19844	1
19846	1
198460	1
198469	1
19848	1
1985	1
19850	1
19851	1
19855	1
198567	1
1986	1
198600	1
198663	1
1987	1
19874	1
19877	1
198782	1
1988	1
19884	1
19887	1
1989	1
19893	1
19898	1
19899	1
199	1
1990	1
19901	1
19904	1
19905	1
199072	1
19908	1
1991	1
19912	1
19913	1
199151	1
199177	1
19918	1
199196	1
199198	1
1992	1
19929	1
199291	1
1993	1
19931	1
199327	1
19933	1
199336	1
199341	1
19936	1
199373	1
19939	1
1994	1
199415	1
199420	1
199423	1
199463	1
19947	1
1995	1
19950	1
199512	1
19952	1
19953	1
199534	1
19955	1
199556	1
19957	1
199575	1
199578	1
19958	1
19959	1
199591	1
1996	1
199615	1
19962	1
19963	1
19965	1
199661	1
19968	1
199687	1
19969	1
1997	1
19971	1
199715	1
19972	1
19973	1
19974	1
199740	1
19975	1
19976	1
199782	1
199818	1
199851	1
19989	1
1999	1
199925	1
19993	1
199933	1
19994	1
19995	1
19996	1
19997	1
199977	1
19998	1
199985	1
19999	1
2	1
20	1
200	1
2000	1
20000	1
20002	1
20003	1
200039	1
200051	1
20006	1
200063	1
20007	1
200085	1
20009	1
2001	1
200145	1
20015	1
200157	1
20016	1
20017	1
2002	1
20021	1
200236	1
20024	1
20025	1
20027	1
20028	1
200281	1
2003	1
200311	1
20032	1
20034	1
200358	1
200383	1
200390	1
20043	1
200447	1
200462	1
20047	1
20048	1
200481	1
2005	1
200505	1
200547	1
20055	1
200574	1
2006	1
20064	1
20065	1
200664	1
20067	1
20069	1
2007	1
20071	1
200713	1
200727	1
20075	1
20077	1
200796	1
2008	1
20083	1
200863	1
200867	1
20088	1
2009	1
20096	1
201	1
2010	1
201018	1
20106	1
201066	1
20107	1
201076	1
20108	1
201086	1
201088	1
2011	1
201124	1
20115	1
2012	1
20120	1
20122	1
20123	1
20126	1
20127	1
20128	1
201283	1
2013	1
201360	1
201361	1
20139	1
2014	1
201405	1
201414	1
201445	1
20147	1
201485	1
2015	1
20152	1
20153	1
201550	1
20156	1
201561	1
20158	1
201581	1
2016	1
20160	1
20162	1
20163	1
20164	1
201646	1
201676	1
201695	1
2017	1
201703	1
20171	1
201724	1
20173	1
20174	1
201749	1
201759	1
20177	1
201777	1
20178	1
201783	1
2018	1
20181	1
201847	1
201859	1
20186	1
20187	1
2019	1
20196	1
20197	1
2020	1
20200	1
202043	1
2021	1
20210	1
20213	1
202132	1
202141	1
202152	1
20216	1
202171	1
202183	1
2022	1
20220	1
202215	1
20223	1
202238	1
20224	1
202241	1
2023	1
20236	1
20238	1
20239	1
2024	1
20242	1
202425	1
202436	1
20246	1
202475	1
202495	1
202573	1
202587	1
2026	1
20263	1
20268	1
20271	1
202744	1
202768	1
20277	1
20278	1
2028	1
20283	1
202855	1
20287	1
20289	1
2029	1
202941	1
202973	1
20298	1
203	1
20301	1
20302	1
203024	1
20303	1
20304	1
20305	1
20306	1
203060	1
203062	1
20307	1
20308	1
20309	1
20311	1
203119	1
20312	1
20316	1
203179	1
20318	1
20321	1
203217	1
20322	1
20324	1
203245	1
20325	1
203252	1
20329	1
2033	1
20330	1
20332	1
203321	1
203329	1
20334	1
20337	1
20339	1
2034	1
20342	1
20343	1
20345	1
20347	1
20348	1
20352	1
203534	1
20357	1
20362	1
20367	1
203715	1
20372	1
203739	1
20375	1
203766	1
20377	1
20379	1
203793	1
2038	1
203819	1
20382	1
203829	1
203833	1
203834	1
2039	1
20391	1
203912	1
204	1
204007	1
204040	1
20405	1
20406	1
20407	1
20408	1
204082	1
204090	1
20411	1
204113	1
204128	1
20414	1
20416	1
20417	1
2042	1
20421	1
204213	1
20423	1
20424	1
2043	1
204349	1
20436	1
204372	1
20438	1
20439	1
2044	1
20441	1
20442	1
20443	1
204435	1
204436	1
20444	1
2045	1
20453	1
20455	1
20457	1
2046	1
20465	1
204668	1
20468	1
2047	1
20471	1
204712	1
20472	1
204762	1
204765	1
204768	1
20478	1
2048	1
204800	1
20481	1
204810	1
20482	1
20483	1
204839	1
2049	1
204922	1
20493	1
20495	1
204965	1
204968	1
20497	1
20499	1
204996	1
205	1
205004	1
205005	1
205022	1
20504	1
205054	1
20506	1
20511	1
20513	1
20520	1
20521	1
205220	1
205225	1
20525	1
20526	1
20527	1
20528	1
20529	1
20530	1
205300	1
20531	1
20532	1
205321	1
20533	1
20536	1
20537	1
205384	1
20539	1
2054	1
20540	1
205410	1
20542	1
20544	1
20545	1
20546	1
20548	1
2055	1
205504	1
20551	1
20553	1
20556	1
205587	1
205596	1
2056	1
205601	1
205608	1
20561	1
20562	1
20565	1
205651	1
20567	1
2057	1
205724	1
205775	1
205798	1
2058	1
205818	1
205819	1
205864	1
205865	1
2059	1
20591	1
20595	1
205985	1
206034	1
20604	1
206042	1
20605	1
206052	1
20606	1
20607	1
2061	1
206145	1
20616	1
20618	1
206188	1
206192	1
2062	1
20620	1
206216	1
20625	1
20626	1
206266	1
20628	1
206284	1
20629	1
206296	1
206324	1
20637	1
206377	1
20638	1
20639	1
206390	1
2064	1
20640	1
206408	1
20641	1
206412	1
20642	1
20643	1
20644	1
20645	1
20646	1
206487	1
20649	1
20651	1
206563	1
206574	1
206577	1
206581	1
20662	1
20663	1
20668	1
2067	1
20674	1
20675	1
20676	1
20678	1
20681	1
20682	1
206821	1
206822	1
20683	1
20684	1
206851	1
20689	1
2069	1
20693	1
20694	1
206953	1
20697	1
206997	1
207	1
20700	1
20701	1
207021	1
20704	1
2071	1
20712	1
20713	1
20714	1
20715	1
20718	1
20719	1
2072	1
20721	1
20722	1
20723	1
20726	1
207263	1
20735	1
20737	1
2074	1
2075	1
207541	1
20756	1
20758	1
20759	1
20761	1
20762	1
207625	1
20763	1
20764	1
207655	1
20766	1
207681	1
2077	1
20770	1
207703	1
207731	1
207752	1
207766	1
207768	1
207769	1
20777	1
207774	1
20778	1
207780	1
20781	1
20785	1
20787	1
207871	1
207933	1
207937	1
20794	1
207999	1
2080	1
20802	1
208028	1
20803	1
20811	1
20813	1
208134	1
20815	1
2082	1
20825	1
208277	1
208284	1
208286	1
20829	1
208309	1
2084	1
20842	1
20847	1
208478	1
20848	1
20849	1
2085	1
20850	1
208529	1
20853	1
20856	1
20857	1
208579	1
20858	1
20859	1
2086	1
20861	1
20862	1
208637	1
2087	1
208700	1
20871	1
20873	1
20874	1
20875	1
20876	1
208763	1
20878	1
2088	1
20880	1
20881	1
20882	1
20886	1
208869	1
20892	1
20894	1
208968	1
208982	1
208988	1
209032	1
209091	1
2091	1
20912	1
20914	1
209185	1
209189	1
20919	1
209204	1
209209	1
20921	1
209232	1
209244	1
209247	1
209249	1
209262	1
209263	1
209269	1
20927	1
209271	1
209274	1
209276	1
209282	1
209293	1
2093	1
209345	1
209350	1
209355	1
209361	1
2094	1
209401	1
209403	1
209406	1
20941	1
209416	1
20942	1
20943	1
209440	1
20945	1
209451	1
2095	1
209504	1
20967	1
209686	1
2097	1
20978	1
209780	1
209799	1
2098	1
20980	1
209802	1
20981	1
209840	1
20986	1
20989	1
2099	1
209901	1
20992	1
209920	1
20993	1
20994	1
20995	1
20996	1
21	1
2100	1
21001	1
210024	1
210041	1
210047	1
210092	1
210126	1
21013	1
21014	1
2102	1
21024	1
21027	1
21028	1
21029	1
2103	1
21030	1
210307	1
21032	1
21033	1
21035	1
21036	1
21039	1
21040	1
21041	1
21042	1
21043	1
210479	1
210487	1
2105	1
21052	1
21055	1
21056	1
21057	1
210577	1
21058	1
21059	1
21060	1
210621	1
210624	1
2107	1
210708	1
21072	1
210728	1
21073	1
210739	1
21074	1
2108	1
210842	1
210860	1
210864	1
2109	1
210908	1
210911	1
210913	1
210937	1
210938	1
210940	1
210947	1
211	1
2110	1
211017	1
211024	1
211052	1
211059	1
211065	1
211067	1
211078	1
211085	1
2111	1
21115	1
211179	1
21118	1
2112	1
211233	1
211256	1
21128	1
21131	1
21132	1
211331	1
21135	1
21136	1
21137	1
2114	1
21141	1
211411	1
21142	1
21143	1
21145	1
21147	1
21148	1
2115	1
21153	1
21156	1
211561	1
211579	1
211587	1
21159	1
2116	1
211603	1
21168	1
2117	1
211710	1
211722	1
211729	1
21173	1
211779	1
21179	1
2118	1
21182	1
21183	1
211830	1
21185	1
211877	1
211879	1
21189	1
2119	1
21191	1
21193	1
211954	1
21198	1
212	1
21200	1
21202	1
212058	1
212063	1
21208	1
21210	1
212167	1
21219	1
2122	1
21220	1
212231	1
2123	1
21236	1
2124	1
21240	1
21241	1
21242	1
21244	1
21245	1
212455	1
21246	1
2125	1
21250	1
212503	1
21252	1
21253	1
212530	1
21256	1
21259	1
212606	1
212622	1
212713	1
212716	1
212721	1
212756	1
212769	1
212778	1
212836	1
212843	1
212846	1
212849	1
212899	1
21290	1
21291	1
212927	1
21294	1
21295	1
212950	1
21296	1
21299	1
212994	1
213	1
21301	1
213015	1
21309	1
21311	1
213110	1
213121	1
21317	1
21323	1
21325	1
213270	1
2133	1
21332	1
21334	1
21335	1
21336	1
21338	1
213386	1
2134	1
213417	1
21344	1
213443	1
21345	1
21348	1
21349	1
2135	1
21352	1
21355	1
21356	1
213598	1
213603	1
21362	1
213635	1
21366	1
213684	1
21370	1
21371	1
21372	1
21373	1
21375	1
21376	1
21379	1
21380	1
21381	1
213831	1
213842	1
213845	1
21385	1
21386	1
213864	1
213917	1
21393	1
213938	1
21394	1
21398	1
213983	1
213985	1
214	1
2140	1
214030	1
214069	1
21407	1
214075	1
214081	1
214083	1
214086	1
214091	1
214096	1
2141	1
21410	1
214100	1
21413	1
214139	1
2142	1
214217	1
214218	1
214250	1
214251	1
214264	1
21427	1
2143	1
21430	1
21431	1
214314	1
21433	1
214349	1
21435	1
2144	1
214418	1
214430	1
214436	1
21447	1
21449	1
21450	1
21451	1
21453	1
21454	1
214597	1
21467	1
214671	1
21468	1
21469	1
214735	1
21474	1
214761	1
2148	1
21484	1
214857	1
21488	1
21489	1
2149	1
21490	1
21494	1
214948	1
215	1
21500	1
21501	1
215012	1
215016	1
215031	1
215032	1
215042	1
21506	1
215061	1
21508	1
2151	1
215107	1
21512	1
21513	1
215134	1
21515	1
21519	1
2152	1
21521	1
215211	1
21522	1
21525	1
2153	1
21531	1
21537	1
215373	1
215379	1
21538	1
21539	1
215407	1
21542	1
21544	1
215471	1
215478	1
2155	1
215538	1
215637	1
21564	1
215656	1
215657	1
2157	1
215739	1
215743	1
21575	1
21580	1
21583	1
215830	1
215848	1
21585	1
215875	1
21588	1
21589	1
215924	1
215928	1
215931	1
215935	1
21594	1
21596	1
215962	1
215991	1
215993	1
215999	1
216	1
2160	1
21600	1
216015	1
216035	1
21605	1
2161	1
21610	1
21612	1
21613	1
